Epi_date_v3,Year,Cases,7_Day_Average,Cumulative_Cases,AsOf
10/22/2024,2024,6.0,4.4285712242126465,34326.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/23/2024,2024,5.0,4.4285712242126465,34331.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/24/2024,2024,7.0,5.285714149475098,34338.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/25/2024,2024,7.0,5.5714287757873535,34345.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/26/2024,2024,2.0,5.5714287757873535,34347.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/27/2024,2024,1.0,4.857142925262451,34348.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/28/2024,2024,2.0,4.285714149475098,34350.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/29/2024,2024,6.0,4.285714149475098,34356.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/30/2024,2024,7.0,4.5714287757873535,34363.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
10/31/2024,2024,5.0,4.285714149475098,34368.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/01/2024,2024,7.0,4.285714149475098,34375.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/02/2024,2024,4.0,4.5714287757873535,34379.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/03/2024,2024,3.0,4.857142925262451,34382.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/04/2024,2024,8.0,5.714285850524902,34390.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/05/2024,2024,5.0,5.5714287757873535,34395.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/06/2024,2024,8.0,5.714285850524902,34403.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/07/2024,2024,4.0,5.5714287757873535,34407.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/08/2024,2024,4.0,5.142857074737549,34411.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/09/2024,2024,5.0,5.285714149475098,34416.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/10/2024,2024,5.0,5.5714287757873535,34421.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/11/2024,2024,8.0,5.5714287757873535,34429.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/12/2024,2024,5.0,5.5714287757873535,34434.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/13/2024,2024,2.0,4.714285850524902,34436.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/14/2024,2024,2.0,4.4285712242126465,34438.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/15/2024,2024,9.0,5.142857074737549,34447.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/16/2024,2024,7.0,5.4285712242126465,34454.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/17/2024,2024,4.0,5.285714149475098,34458.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/18/2024,2024,6.0,5.0,34464.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/19/2024,2024,4.0,4.857142925262451,34468.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/20/2024,2024,3.0,5.0,34471.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/21/2024,2024,7.0,5.714285850524902,34478.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/22/2024,2024,4.0,5.0,34482.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/23/2024,2024,7.0,5.0,34489.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/24/2024,2024,1.0,4.5714287757873535,34490.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/25/2024,2024,3.0,4.142857074737549,34493.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/26/2024,2024,3.0,4.0,34496.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/27/2024,2024,4.0,4.142857074737549,34500.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/28/2024,2024,5.0,3.857142925262451,34505.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/29/2024,2024,1.0,3.4285714626312256,34506.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
11/30/2024,2024,4.0,3.0,34510.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/01/2024,2024,5.0,3.5714285373687744,34515.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/02/2024,2024,2.0,3.4285714626312256,34517.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/03/2024,2024,3.0,3.4285714626312256,34520.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/04/2024,2024,5.0,3.5714285373687744,34525.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/05/2024,2024,1.0,3.0,34526.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/06/2024,2024,4.0,3.4285714626312256,34530.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/07/2024,2024,2.0,3.142857074737549,34532.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/08/2024,2024,0.0,2.4285714626312256,34532.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/09/2024,2024,7.0,3.142857074737549,34539.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/10/2024,2024,3.0,3.142857074737549,34542.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/11/2024,2024,4.0,3.0,34546.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/12/2024,2024,2.0,3.142857074737549,34548.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/13/2024,2024,0.0,2.5714285373687744,34548.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/14/2024,2024,5.0,3.0,34553.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/15/2024,2024,1.0,3.142857074737549,34554.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/16/2024,2024,1.0,2.2857143878936768,34555.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/17/2024,2024,2.0,2.142857074737549,34557.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/18/2024,2024,9.0,2.857142925262451,34566.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/19/2024,2024,6.0,3.4285714626312256,34572.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/20/2024,2024,5.0,4.142857074737549,34577.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/21/2024,2024,1.0,3.5714285373687744,34578.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/22/2024,2024,1.0,3.5714285373687744,34579.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/23/2024,2024,6.0,4.285714149475098,34585.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/24/2024,2024,2.0,4.285714149475098,34587.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/25/2024,2024,3.0,3.4285714626312256,34590.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/26/2024,2024,3.0,3.0,34593.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/27/2024,2024,0.0,2.2857143878936768,34593.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/28/2024,2024,5.0,2.857142925262451,34598.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/29/2024,2024,1.0,2.857142925262451,34599.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/30/2024,2024,8.0,3.142857074737549,34607.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
12/31/2024,2024,4.0,3.4285714626312256,34611.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/01/2025,2025,1.0,3.142857074737549,34612.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/02/2025,2025,3.0,3.142857074737549,34615.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/03/2025,2025,5.0,3.857142925262451,34620.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/04/2025,2025,2.0,3.4285714626312256,34622.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/05/2025,2025,1.0,3.4285714626312256,34623.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/06/2025,2025,5.0,3.0,34628.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/07/2025,2025,2.0,2.7142856121063232,34630.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/08/2025,2025,5.0,3.2857143878936768,34635.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/09/2025,2025,2.0,3.142857074737549,34637.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/10/2025,2025,3.0,2.857142925262451,34640.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/11/2025,2025,3.0,3.0,34643.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/12/2025,2025,0.0,2.857142925262451,34643.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/13/2025,2025,4.0,2.7142856121063232,34647.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/14/2025,2025,1.0,2.5714285373687744,34648.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/15/2025,2025,2.0,2.142857074737549,34650.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/16/2025,2025,2.0,2.142857074737549,34652.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/17/2025,2025,1.0,1.8571428060531616,34653.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/18/2025,2025,0.0,1.4285714626312256,34653.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/19/2025,2025,0.0,1.4285714626312256,34653.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/20/2025,2025,1.0,1.0,34654.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/21/2025,2025,4.0,1.4285714626312256,34658.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/22/2025,2025,2.0,1.4285714626312256,34660.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/23/2025,2025,0.0,1.1428571939468384,34660.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/24/2025,2025,3.0,1.4285714626312256,34663.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/25/2025,2025,4.0,2.0,34667.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/26/2025,2025,3.0,2.4285714626312256,34670.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/27/2025,2025,2.0,2.5714285373687744,34672.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/28/2025,2025,3.0,2.4285714626312256,34675.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/29/2025,2025,2.0,2.4285714626312256,34677.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/30/2025,2025,3.0,2.857142925262451,34680.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
01/31/2025,2025,5.0,3.142857074737549,34685.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/01/2025,2025,2.0,2.857142925262451,34687.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/02/2025,2025,3.0,2.857142925262451,34690.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/03/2025,2025,1.0,2.7142856121063232,34691.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/04/2025,2025,1.0,2.4285714626312256,34692.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/05/2025,2025,7.0,3.142857074737549,34699.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/06/2025,2025,5.0,3.4285714626312256,34704.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/07/2025,2025,3.0,3.142857074737549,34707.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/08/2025,2025,3.0,3.2857143878936768,34710.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/09/2025,2025,2.0,3.142857074737549,34712.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/10/2025,2025,2.0,3.2857143878936768,34714.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/11/2025,2025,4.0,3.7142856121063232,34718.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/12/2025,2025,2.0,3.0,34720.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/13/2025,2025,0.0,2.2857143878936768,34720.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/14/2025,2025,4.0,2.4285714626312256,34724.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/15/2025,2025,1.0,2.142857074737549,34725.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/16/2025,2025,5.0,2.5714285373687744,34730.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/17/2025,2025,2.0,2.5714285373687744,34732.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/18/2025,2025,2.0,2.2857143878936768,34734.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/19/2025,2025,4.0,2.5714285373687744,34738.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/20/2025,2025,6.0,3.4285714626312256,34744.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/21/2025,2025,3.0,3.2857143878936768,34747.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/22/2025,2025,0.0,3.142857074737549,34747.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/23/2025,2025,2.0,2.7142856121063232,34749.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/24/2025,2025,2.0,2.7142856121063232,34751.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/25/2025,2025,2.0,2.7142856121063232,34753.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/26/2025,2025,2.0,2.4285714626312256,34755.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/27/2025,2025,2.0,1.8571428060531616,34757.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
02/28/2025,2025,7.0,2.4285714626312256,34764.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/01/2025,2025,2.0,2.7142856121063232,34766.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/02/2025,2025,2.0,2.7142856121063232,34768.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/03/2025,2025,3.0,2.857142925262451,34771.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/04/2025,2025,5.0,3.2857143878936768,34776.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/05/2025,2025,1.0,3.142857074737549,34777.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/06/2025,2025,4.0,3.4285714626312256,34781.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/07/2025,2025,3.0,2.857142925262451,34784.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/08/2025,2025,1.0,2.7142856121063232,34785.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/09/2025,2025,3.0,2.857142925262451,34788.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/10/2025,2025,5.0,3.142857074737549,34793.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/11/2025,2025,3.0,2.857142925262451,34796.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/12/2025,2025,2.0,3.0,34798.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/13/2025,2025,1.0,2.5714285373687744,34799.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/14/2025,2025,2.0,2.4285714626312256,34801.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/15/2025,2025,3.0,2.7142856121063232,34804.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/16/2025,2025,1.0,2.4285714626312256,34805.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/17/2025,2025,4.0,2.2857143878936768,34809.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/18/2025,2025,2.0,2.142857074737549,34811.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/19/2025,2025,2.0,2.142857074737549,34813.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/20/2025,2025,3.0,2.4285714626312256,34816.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/21/2025,2025,2.0,2.4285714626312256,34818.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/22/2025,2025,4.0,2.5714285373687744,34822.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/23/2025,2025,0.0,2.4285714626312256,34822.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/24/2025,2025,6.0,2.7142856121063232,34828.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/25/2025,2025,2.0,2.7142856121063232,34830.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/26/2025,2025,4.0,3.0,34834.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/27/2025,2025,1.0,2.7142856121063232,34835.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/28/2025,2025,4.0,3.0,34839.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/29/2025,2025,1.0,2.5714285373687744,34840.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/30/2025,2025,0.0,2.5714285373687744,34840.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
03/31/2025,2025,3.0,2.142857074737549,34843.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/01/2025,2025,4.0,2.4285714626312256,34847.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/02/2025,2025,3.0,2.2857143878936768,34850.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/03/2025,2025,2.0,2.4285714626312256,34852.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/04/2025,2025,2.0,2.142857074737549,34854.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/05/2025,2025,1.0,2.142857074737549,34855.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/06/2025,2025,2.0,2.4285714626312256,34857.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/07/2025,2025,3.0,2.4285714626312256,34860.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/08/2025,2025,3.0,2.2857143878936768,34863.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/09/2025,2025,4.0,2.4285714626312256,34867.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/10/2025,2025,7.0,3.142857074737549,34874.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/11/2025,2025,1.0,3.0,34875.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/12/2025,2025,2.0,3.142857074737549,34877.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/13/2025,2025,5.0,3.5714285373687744,34882.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/14/2025,2025,8.0,4.285714149475098,34890.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/15/2025,2025,6.0,4.714285850524902,34896.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/16/2025,2025,4.0,4.714285850524902,34900.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/17/2025,2025,6.0,4.5714287757873535,34906.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/18/2025,2025,2.0,4.714285850524902,34908.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/19/2025,2025,5.0,5.142857074737549,34913.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/20/2025,2025,1.0,4.5714287757873535,34914.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/21/2025,2025,6.0,4.285714149475098,34920.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/22/2025,2025,4.0,4.0,34924.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/23/2025,2025,4.0,4.0,34928.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/24/2025,2025,2.0,3.4285714626312256,34930.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/25/2025,2025,3.0,3.5714285373687744,34933.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/26/2025,2025,1.0,3.0,34934.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/27/2025,2025,4.0,3.4285714626312256,34938.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/28/2025,2025,3.0,3.0,34941.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/29/2025,2025,2.0,2.7142856121063232,34943.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
04/30/2025,2025,1.0,2.2857143878936768,34944.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/01/2025,2025,5.0,2.7142856121063232,34949.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/02/2025,2025,6.0,3.142857074737549,34955.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/03/2025,2025,3.0,3.4285714626312256,34958.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/04/2025,2025,4.0,3.4285714626312256,34962.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/05/2025,2025,5.0,3.7142856121063232,34967.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/06/2025,2025,6.0,4.285714149475098,34973.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/07/2025,2025,3.0,4.5714287757873535,34976.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/08/2025,2025,5.0,4.5714287757873535,34981.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/09/2025,2025,4.0,4.285714149475098,34985.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/10/2025,2025,3.0,4.285714149475098,34988.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/11/2025,2025,2.0,4.0,34990.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/12/2025,2025,3.0,3.7142856121063232,34993.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/13/2025,2025,3.0,3.2857143878936768,34996.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/14/2025,2025,5.0,3.5714285373687744,35001.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/15/2025,2025,3.0,3.2857143878936768,35004.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/16/2025,2025,4.0,3.2857143878936768,35008.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/17/2025,2025,1.0,3.0,35009.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/18/2025,2025,4.0,3.2857143878936768,35013.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/19/2025,2025,3.0,3.2857143878936768,35016.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/20/2025,2025,2.0,3.142857074737549,35018.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/21/2025,2025,6.0,3.2857143878936768,35024.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/22/2025,2025,1.0,3.0,35025.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/23/2025,2025,2.0,2.7142856121063232,35027.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/24/2025,2025,2.0,2.857142925262451,35029.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/25/2025,2025,2.0,2.5714285373687744,35031.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/26/2025,2025,2.0,2.4285714626312256,35033.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/27/2025,2025,3.0,2.5714285373687744,35036.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/28/2025,2025,6.0,2.5714285373687744,35042.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/29/2025,2025,1.0,2.5714285373687744,35043.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/30/2025,2025,5.0,3.0,35048.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
05/31/2025,2025,3.0,3.142857074737549,35051.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
06/01/2025,2025,1.0,3.0,35052.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
06/02/2025,2025,5.0,3.4285714626312256,35057.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
06/03/2025,2025,6.0,3.857142925262451,35063.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
06/04/2025,2025,2.0,3.2857143878936768,35065.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
06/05/2025,2025,1.0,3.2857143878936768,35066.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
06/06/2025,2025,2.0,2.857142925262451,35068.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
06/07/2025,2025,0.0,2.4285714626312256,35068.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
06/08/2025,2025,1.0,2.4285714626312256,35069.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
06/09/2025,2025,5.0,2.4285714626312256,35074.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
06/10/2025,2025,1.0,1.7142857313156128,35075.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
06/11/2025,2025,0.0,1.4285714626312256,35075.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
06/12/2025,2025,0.0,1.2857142686843872,35075.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
06/13/2025,2025,1.0,1.1428571939468384,35076.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
06/14/2025,2025,2.0,1.4285714626312256,35078.0,Data as Reported to CDC as of 01 Jul 2025 2:00 PM EDT
